Date,RealizationDate,Portfolio,RealizedNextReturn
1998-01-01,1998-02-01,BIG LoBM,6.8024
1998-01-01,1998-02-01,ME5 BM2,7.1108
1998-01-01,1998-02-01,ME5 BM3,9.6327
1998-01-01,1998-02-01,ME5 BM4,7.3372
1998-01-01,1998-02-01,BIG HiBM,7.3356
1998-02-01,1998-03-01,SMALL LoBM,4.498
1998-02-01,1998-03-01,ME1 BM2,6.2291
1998-02-01,1998-03-01,ME1 BM3,4.9267
1998-02-01,1998-03-01,ME1 BM4,4.6324
1998-02-01,1998-03-01,SMALL HiBM,5.0095
1998-02-01,1998-03-01,ME2 BM1,4.4599
1998-02-01,1998-03-01,ME2 BM2,6.3908
1998-02-01,1998-03-01,ME2 BM3,2.932
1998-02-01,1998-03-01,ME2 BM4,3.9485
1998-02-01,1998-03-01,ME2 BM5,4.7846
1998-02-01,1998-03-01,ME3 BM1,4.4484
1998-02-01,1998-03-01,ME3 BM2,2.9969
1998-02-01,1998-03-01,ME3 BM3,5.2889
1998-02-01,1998-03-01,ME3 BM4,3.6656
1998-02-01,1998-03-01,ME3 BM5,5.7973
1998-02-01,1998-03-01,ME4 BM1,3.6659
1998-02-01,1998-03-01,ME4 BM2,5.083
1998-02-01,1998-03-01,ME4 BM3,5.0766
1998-02-01,1998-03-01,ME4 BM4,4.4256
1998-02-01,1998-03-01,ME4 BM5,7.6845
1998-02-01,1998-03-01,BIG LoBM,5.202
1998-02-01,1998-03-01,ME5 BM2,3.7078
1998-02-01,1998-03-01,ME5 BM3,5.576
1998-02-01,1998-03-01,ME5 BM4,8.5147
1998-02-01,1998-03-01,BIG HiBM,7.137
1998-03-01,1998-04-01,SMALL LoBM,2.427
1998-03-01,1998-04-01,ME1 BM2,2.5934
1998-03-01,1998-04-01,ME1 BM3,3.6147
1998-03-01,1998-04-01,ME1 BM4,2.1101
1998-03-01,1998-04-01,SMALL HiBM,2.7965
1998-03-01,1998-04-01,ME2 BM1,-0.0312
1998-03-01,1998-04-01,ME2 BM2,1.3164
1998-03-01,1998-04-01,ME2 BM3,0.7106
1998-03-01,1998-04-01,ME2 BM4,2.2295
1998-03-01,1998-04-01,ME2 BM5,1.9969
1998-03-01,1998-04-01,ME3 BM1,1.4045
1998-03-01,1998-04-01,ME3 BM2,0.201
1998-03-01,1998-04-01,ME3 BM3,0.214
1998-03-01,1998-04-01,ME3 BM4,0.2384
1998-03-01,1998-04-01,ME3 BM5,0.8291
1998-03-01,1998-04-01,ME4 BM1,0.1282
1998-03-01,1998-04-01,ME4 BM2,-0.0905
1998-03-01,1998-04-01,ME4 BM3,0.0101
1998-03-01,1998-04-01,ME4 BM4,0.8332
1998-03-01,1998-04-01,ME4 BM5,0.4889
1998-03-01,1998-04-01,BIG LoBM,1.0083
1998-03-01,1998-04-01,ME5 BM2,2.2497
1998-03-01,1998-04-01,ME5 BM3,1.1698
1998-03-01,1998-04-01,ME5 BM4,2.5616
1998-03-01,1998-04-01,BIG HiBM,-0.7286
1998-04-01,1998-05-01,SMALL LoBM,-6.8772
1998-04-01,1998-05-01,ME1 BM2,-6.3633
1998-04-01,1998-05-01,ME1 BM3,-3.9968
1998-04-01,1998-05-01,ME1 BM4,-3.2426
1998-04-01,1998-05-01,SMALL HiBM,-2.295
1998-04-01,1998-05-01,ME2 BM1,-9.0415
1998-04-01,1998-05-01,ME2 BM2,-6.279
1998-04-01,1998-05-01,ME2 BM3,-4.9332
1998-04-01,1998-05-01,ME2 BM4,-3.524
1998-04-01,1998-05-01,ME2 BM5,-2.6161
1998-04-01,1998-05-01,ME3 BM1,-7.6855
1998-04-01,1998-05-01,ME3 BM2,-6.1601
1998-04-01,1998-05-01,ME3 BM3,-5.0858
1998-04-01,1998-05-01,ME3 BM4,-4.5405
1998-04-01,1998-05-01,ME3 BM5,-2.4247
1998-04-01,1998-05-01,ME4 BM1,-4.9775
1998-04-01,1998-05-01,ME4 BM2,-2.9617
1998-04-01,1998-05-01,ME4 BM3,-3.3501
1998-04-01,1998-05-01,ME4 BM4,-3.0109
1998-04-01,1998-05-01,ME4 BM5,-3.5852
1998-04-01,1998-05-01,BIG LoBM,-2.3004
1998-04-01,1998-05-01,ME5 BM2,-1.5006
1998-04-01,1998-05-01,ME5 BM3,-1.7026
1998-04-01,1998-05-01,ME5 BM4,0.7039
1998-04-01,1998-05-01,BIG HiBM,-1.2857
1998-05-01,1998-06-01,SMALL LoBM,-0.2835
1998-05-01,1998-06-01,ME1 BM2,1.1143
1998-05-01,1998-06-01,ME1 BM3,-2.7902
1998-05-01,1998-06-01,ME1 BM4,-0.3996
1998-05-01,1998-06-01,SMALL HiBM,-1.1504
1998-05-01,1998-06-01,ME2 BM1,1.9822
1998-05-01,1998-06-01,ME2 BM2,-2.2654
1998-05-01,1998-06-01,ME2 BM3,0.239
1998-05-01,1998-06-01,ME2 BM4,-1.0254
1998-05-01,1998-06-01,ME2 BM5,0.196
1998-05-01,1998-06-01,ME3 BM1,3.749
1998-05-01,1998-06-01,ME3 BM2,-2.0198
1998-05-01,1998-06-01,ME3 BM3,-0.8256
1998-05-01,1998-06-01,ME3 BM4,-0.0635
1998-05-01,1998-06-01,ME3 BM5,0.2391
1998-05-01,1998-06-01,ME4 BM1,1.309
1998-05-01,1998-06-01,ME4 BM2,-0.5833
1998-05-01,1998-06-01,ME4 BM3,0.1763
1998-05-01,1998-06-01,ME4 BM4,1.6135
1998-05-01,1998-06-01,ME4 BM5,0.8176
1998-05-01,1998-06-01,BIG LoBM,7.0709
1998-05-01,1998-06-01,ME5 BM2,1.5923
1998-05-01,1998-06-01,ME5 BM3,2.3963
1998-05-01,1998-06-01,ME5 BM4,5.1279
1998-05-01,1998-06-01,BIG HiBM,0.7498
1998-06-01,1998-07-01,SMALL LoBM,-7.5859
1998-06-01,1998-07-01,ME1 BM2,-7.1925
1998-06-01,1998-07-01,ME1 BM3,-5.8063
1998-06-01,1998-07-01,ME1 BM4,-6.2948
1998-06-01,1998-07-01,SMALL HiBM,-5.5081
1998-06-01,1998-07-01,ME2 BM1,-7.7371
1998-06-01,1998-07-01,ME2 BM2,-7.4267
1998-06-01,1998-07-01,ME2 BM3,-7.7664
1998-06-01,1998-07-01,ME2 BM4,-9.106
1998-06-01,1998-07-01,ME2 BM5,-7.0759
1998-06-01,1998-07-01,ME3 BM1,-7.9056
1998-06-01,1998-07-01,ME3 BM2,-7.5142
1998-06-01,1998-07-01,ME3 BM3,-7.8014
1998-06-01,1998-07-01,ME3 BM4,-8.0478
1998-06-01,1998-07-01,ME3 BM5,-8.7004
1998-06-01,1998-07-01,ME4 BM1,-6.0963
1998-06-01,1998-07-01,ME4 BM2,-4.6096
1998-06-01,1998-07-01,ME4 BM3,-5.7131
1998-06-01,1998-07-01,ME4 BM4,-5.3829
1998-06-01,1998-07-01,ME4 BM5,-4.0827
1998-06-01,1998-07-01,BIG LoBM,0.4594
1998-06-01,1998-07-01,ME5 BM2,-2.4637
1998-06-01,1998-07-01,ME5 BM3,-1.3102
1998-06-01,1998-07-01,ME5 BM4,-2.8549
1998-06-01,1998-07-01,BIG HiBM,-2.4939
1998-07-01,1998-08-01,SMALL LoBM,-28.0082
1998-07-01,1998-08-01,ME1 BM2,-21.4465
1998-07-01,1998-08-01,ME1 BM3,-20.2997
1998-07-01,1998-08-01,ME1 BM4,-19.1488
1998-07-01,1998-08-01,SMALL HiBM,-18.4778
1998-07-01,1998-08-01,ME2 BM1,-25.3329
1998-07-01,1998-08-01,ME2 BM2,-20.3631
1998-07-01,1998-08-01,ME2 BM3,-17.6399
1998-07-01,1998-08-01,ME2 BM4,-16.0338
1998-07-01,1998-08-01,ME2 BM5,-18.6318
1998-07-01,1998-08-01,ME3 BM1,-22.8458
1998-07-01,1998-08-01,ME3 BM2,-21.6437
1998-07-01,1998-08-01,ME3 BM3,-17.6077
1998-07-01,1998-08-01,ME3 BM4,-16.2959
1998-07-01,1998-08-01,ME3 BM5,-18.486
1998-07-01,1998-08-01,ME4 BM1,-19.8122
1998-07-01,1998-08-01,ME4 BM2,-18.6923
1998-07-01,1998-08-01,ME4 BM3,-18.2094
1998-07-01,1998-08-01,ME4 BM4,-11.8864
1998-07-01,1998-08-01,ME4 BM5,-12.6622
1998-07-01,1998-08-01,BIG LoBM,-12.9642
1998-07-01,1998-08-01,ME5 BM2,-16.9683
1998-07-01,1998-08-01,ME5 BM3,-17.7298
1998-07-01,1998-08-01,ME5 BM4,-15.5614
1998-07-01,1998-08-01,BIG HiBM,-12.573
1998-08-01,1998-09-01,SMALL LoBM,7.1655
1998-08-01,1998-09-01,ME1 BM2,3.467
1998-08-01,1998-09-01,ME1 BM3,3.6392
1998-08-01,1998-09-01,ME1 BM4,3.5826
1998-08-01,1998-09-01,SMALL HiBM,1.5481
1998-08-01,1998-09-01,ME2 BM1,12.6676
1998-08-01,1998-09-01,ME2 BM2,8.2
1998-08-01,1998-09-01,ME2 BM3,5.1632
1998-08-01,1998-09-01,ME2 BM4,4.3544
1998-08-01,1998-09-01,ME2 BM5,5.7215
1998-08-01,1998-09-01,ME3 BM1,11.4165
1998-08-01,1998-09-01,ME3 BM2,5.3139
1998-08-01,1998-09-01,ME3 BM3,8.3701
1998-08-01,1998-09-01,ME3 BM4,4.9229
1998-08-01,1998-09-01,ME3 BM5,2.5943
1998-08-01,1998-09-01,ME4 BM1,5.6566
1998-08-01,1998-09-01,ME4 BM2,7.136
1998-08-01,1998-09-01,ME4 BM3,6.7253
1998-08-01,1998-09-01,ME4 BM4,6.1295
1998-08-01,1998-09-01,ME4 BM5,6.1219
1998-08-01,1998-09-01,BIG LoBM,8.541
1998-08-01,1998-09-01,ME5 BM2,3.8726
1998-08-01,1998-09-01,ME5 BM3,2.8947
1998-08-01,1998-09-01,ME5 BM4,3.9459
1998-08-01,1998-09-01,BIG HiBM,9.7833
1998-09-01,1998-10-01,SMALL LoBM,3.3522
1998-09-01,1998-10-01,ME1 BM2,3.3009
1998-09-01,1998-10-01,ME1 BM3,1.1229
1998-09-01,1998-10-01,ME1 BM4,2.9131
1998-09-01,1998-10-01,SMALL HiBM,1.0943
1998-09-01,1998-10-01,ME2 BM1,5.3631
1998-09-01,1998-10-01,ME2 BM2,5.7304
1998-09-01,1998-10-01,ME2 BM3,3.6437
1998-09-01,1998-10-01,ME2 BM4,3.0366
1998-09-01,1998-10-01,ME2 BM5,2.0131
1998-09-01,1998-10-01,ME3 BM1,3.8993
1998-09-01,1998-10-01,ME3 BM2,6.4832
1998-09-01,1998-10-01,ME3 BM3,4.9172
1998-09-01,1998-10-01,ME3 BM4,3.5178
1998-09-01,1998-10-01,ME3 BM5,3.974
1998-09-01,1998-10-01,ME4 BM1,8.6532
1998-09-01,1998-10-01,ME4 BM2,9.293
1998-09-01,1998-10-01,ME4 BM3,6.4653
1998-09-01,1998-10-01,ME4 BM4,4.4913
1998-09-01,1998-10-01,ME4 BM5,3.4023
1998-09-01,1998-10-01,BIG LoBM,7.8418
1998-09-01,1998-10-01,ME5 BM2,7.8835
1998-09-01,1998-10-01,ME5 BM3,8.5849
1998-09-01,1998-10-01,ME5 BM4,8.2828
1998-09-01,1998-10-01,BIG HiBM,3.2383
1998-10-01,1998-11-01,SMALL LoBM,10.6173
1998-10-01,1998-11-01,ME1 BM2,8.474
1998-10-01,1998-11-01,ME1 BM3,6.1135
1998-10-01,1998-11-01,ME1 BM4,6.3256
1998-10-01,1998-11-01,SMALL HiBM,8.7453
1998-10-01,1998-11-01,ME2 BM1,9.1106
1998-10-01,1998-11-01,ME2 BM2,7.2129
1998-10-01,1998-11-01,ME2 BM3,3.9767
1998-10-01,1998-11-01,ME2 BM4,3.8339
1998-10-01,1998-11-01,ME2 BM5,6.388
1998-10-01,1998-11-01,ME3 BM1,9.3349
1998-10-01,1998-11-01,ME3 BM2,6.6211
1998-10-01,1998-11-01,ME3 BM3,2.7638
1998-10-01,1998-11-01,ME3 BM4,2.9953
1998-10-01,1998-11-01,ME3 BM5,3.0578
1998-10-01,1998-11-01,ME4 BM1,7.6243
1998-10-01,1998-11-01,ME4 BM2,2.2458
1998-10-01,1998-11-01,ME4 BM3,4.274
1998-10-01,1998-11-01,ME4 BM4,2.8283
1998-10-01,1998-11-01,ME4 BM5,4.3471
1998-10-01,1998-11-01,BIG LoBM,7.3633
1998-10-01,1998-11-01,ME5 BM2,6.0792
1998-10-01,1998-11-01,ME5 BM3,5.5577
1998-10-01,1998-11-01,ME5 BM4,4.9483
1998-10-01,1998-11-01,BIG HiBM,4.8269
1998-11-01,1998-12-01,SMALL LoBM,5.1491
1998-11-01,1998-12-01,ME1 BM2,1.2849
1998-11-01,1998-12-01,ME1 BM3,2.83
1998-11-01,1998-12-01,ME1 BM4,1.7251
1998-11-01,1998-12-01,SMALL HiBM,1.2221
1998-11-01,1998-12-01,ME2 BM1,7.1462
1998-11-01,1998-12-01,ME2 BM2,5.483
1998-11-01,1998-12-01,ME2 BM3,3.267
1998-11-01,1998-12-01,ME2 BM4,4.331
1998-11-01,1998-12-01,ME2 BM5,5.019
1998-11-01,1998-12-01,ME3 BM1,11.3118
1998-11-01,1998-12-01,ME3 BM2,8.1807
1998-11-01,1998-12-01,ME3 BM3,3.6953
1998-11-01,1998-12-01,ME3 BM4,4.5749
1998-11-01,1998-12-01,ME3 BM5,3.0915
1998-11-01,1998-12-01,ME4 BM1,10.2468
1998-11-01,1998-12-01,ME4 BM2,5.3732
1998-11-01,1998-12-01,ME4 BM3,3.7241
1998-11-01,1998-12-01,ME4 BM4,3.3138
1998-11-01,1998-12-01,ME4 BM5,2.3602
1998-11-01,1998-12-01,BIG LoBM,8.895
1998-11-01,1998-12-01,ME5 BM2,2.3436
1998-11-01,1998-12-01,ME5 BM3,2.7919
1998-11-01,1998-12-01,ME5 BM4,2.8904
1998-11-01,1998-12-01,BIG HiBM,5.0262
1998-12-01,1999-01-01,SMALL LoBM,7.7109
1998-12-01,1999-01-01,ME1 BM2,5.9439
1998-12-01,1999-01-01,ME1 BM3,4.9
1998-12-01,1999-01-01,ME1 BM4,4.054
1998-12-01,1999-01-01,SMALL HiBM,4.1225
1998-12-01,1999-01-01,ME2 BM1,6.3769
1998-12-01,1999-01-01,ME2 BM2,0.7878
1998-12-01,1999-01-01,ME2 BM3,-1.8899
1998-12-01,1999-01-01,ME2 BM4,-2.7141
1998-12-01,1999-01-01,ME2 BM5,0.7931
1998-12-01,1999-01-01,ME3 BM1,4.8925
1998-12-01,1999-01-01,ME3 BM2,0.5128
1998-12-01,1999-01-01,ME3 BM3,-1.3816
1998-12-01,1999-01-01,ME3 BM4,-2.031
1998-12-01,1999-01-01,ME3 BM5,-1.1328
1998-12-01,1999-01-01,ME4 BM1,1.5983
1998-12-01,1999-01-01,ME4 BM2,-3.5244
1998-12-01,1999-01-01,ME4 BM3,-1.7025
1998-12-01,1999-01-01,ME4 BM4,-3.6214
1998-12-01,1999-01-01,ME4 BM5,-2.3012
1998-12-01,1999-01-01,BIG LoBM,5.9903
1998-12-01,1999-01-01,ME5 BM2,1.4312
1998-12-01,1999-01-01,ME5 BM3,2.1379
1998-12-01,1999-01-01,ME5 BM4,1.5761
1998-12-01,1999-01-01,BIG HiBM,0.179
1999-01-01,1999-02-01,SMALL LoBM,-7.8133
1999-01-01,1999-02-01,ME1 BM2,-8.2238
1999-01-01,1999-02-01,ME1 BM3,-6.2125
1999-01-01,1999-02-01,ME1 BM4,-5.5715
1999-01-01,1999-02-01,SMALL HiBM,-5.6767
1999-01-01,1999-02-01,ME2 BM1,-9.243
1999-01-01,1999-02-01,ME2 BM2,-9.5678
1999-01-01,1999-02-01,ME2 BM3,-7.4702
1999-01-01,1999-02-01,ME2 BM4,-7.8764
1999-01-01,1999-02-01,ME2 BM5,-10.7683
1999-01-01,1999-02-01,ME3 BM1,-8.7896
1999-01-01,1999-02-01,ME3 BM2,-8.8518
1999-01-01,1999-02-01,ME3 BM3,-6.3094
1999-01-01,1999-02-01,ME3 BM4,-5.731
1999-01-01,1999-02-01,ME3 BM5,-6.3109
1999-01-01,1999-02-01,ME4 BM1,-5.6196
1999-01-01,1999-02-01,ME4 BM2,-4.6623
1999-01-01,1999-02-01,ME4 BM3,-3.2416
1999-01-01,1999-02-01,ME4 BM4,-4.4571
1999-01-01,1999-02-01,ME4 BM5,-1.6659
1999-01-01,1999-02-01,BIG LoBM,-4.714
1999-01-01,1999-02-01,ME5 BM2,-0.7197
1999-01-01,1999-02-01,ME5 BM3,-0.0101
1999-01-01,1999-02-01,ME5 BM4,-0.8285
1999-01-01,1999-02-01,BIG HiBM,-1.2803
1999-02-01,1999-03-01,SMALL LoBM,-1.9733
1999-02-01,1999-03-01,ME1 BM2,-7.3071
1999-02-01,1999-03-01,ME1 BM3,-1.0347
1999-02-01,1999-03-01,ME1 BM4,-3.7621
1999-02-01,1999-03-01,SMALL HiBM,-2.8415
1999-02-01,1999-03-01,ME2 BM1,0.0336
1999-02-01,1999-03-01,ME2 BM2,0.7617
1999-02-01,1999-03-01,ME2 BM3,0.1439
1999-02-01,1999-03-01,ME2 BM4,0.0371
1999-02-01,1999-03-01,ME2 BM5,-3.801
1999-02-01,1999-03-01,ME3 BM1,4.9731
1999-02-01,1999-03-01,ME3 BM2,1.9864
1999-02-01,1999-03-01,ME3 BM3,2.1041
1999-02-01,1999-03-01,ME3 BM4,-0.8469
1999-02-01,1999-03-01,ME3 BM5,-0.0555
1999-02-01,1999-03-01,ME4 BM1,3.8377
1999-02-01,1999-03-01,ME4 BM2,4.0674
1999-02-01,1999-03-01,ME4 BM3,1.7482
1999-02-01,1999-03-01,ME4 BM4,0.4561
1999-02-01,1999-03-01,ME4 BM5,-0.3585
1999-02-01,1999-03-01,BIG LoBM,4.3966
1999-02-01,1999-03-01,ME5 BM2,3.1082
1999-02-01,1999-03-01,ME5 BM3,4.5239
1999-02-01,1999-03-01,ME5 BM4,3.4152
1999-02-01,1999-03-01,BIG HiBM,2.143
1999-03-01,1999-04-01,SMALL LoBM,7.6532
1999-03-01,1999-04-01,ME1 BM2,9.3996
1999-03-01,1999-04-01,ME1 BM3,12.8698
1999-03-01,1999-04-01,ME1 BM4,11.3551
1999-03-01,1999-04-01,SMALL HiBM,8.5678
1999-03-01,1999-04-01,ME2 BM1,10.8472
1999-03-01,1999-04-01,ME2 BM2,10.8167
1999-03-01,1999-04-01,ME2 BM3,7.0932
1999-03-01,1999-04-01,ME2 BM4,8.5053
1999-03-01,1999-04-01,ME2 BM5,7.3751
1999-03-01,1999-04-01,ME3 BM1,7.6051
1999-03-01,1999-04-01,ME3 BM2,12.6215
1999-03-01,1999-04-01,ME3 BM3,8.9613
1999-03-01,1999-04-01,ME3 BM4,11.1381
1999-03-01,1999-04-01,ME3 BM5,8.3828
1999-03-01,1999-04-01,ME4 BM1,5.9276
1999-03-01,1999-04-01,ME4 BM2,11.6423
1999-03-01,1999-04-01,ME4 BM3,7.7879
1999-03-01,1999-04-01,ME4 BM4,11.7397
1999-03-01,1999-04-01,ME4 BM5,8.8819
1999-03-01,1999-04-01,BIG LoBM,0.7752
1999-03-01,1999-04-01,ME5 BM2,8.7991
1999-03-01,1999-04-01,ME5 BM3,7.4213
1999-03-01,1999-04-01,ME5 BM4,6.0063
1999-03-01,1999-04-01,BIG HiBM,2.4029
1999-04-01,1999-05-01,SMALL LoBM,1.8583
1999-04-01,1999-05-01,ME1 BM2,3.6293
1999-04-01,1999-05-01,ME1 BM3,2.154
1999-04-01,1999-05-01,ME1 BM4,2.1296
1999-04-01,1999-05-01,SMALL HiBM,4.1159
1999-04-01,1999-05-01,ME2 BM1,0.7631
1999-04-01,1999-05-01,ME2 BM2,0.3397
1999-04-01,1999-05-01,ME2 BM3,2.8526
1999-04-01,1999-05-01,ME2 BM4,4.3345
1999-04-01,1999-05-01,ME2 BM5,3.6375
1999-04-01,1999-05-01,ME3 BM1,-0.5371
1999-04-01,1999-05-01,ME3 BM2,-0.027
1999-04-01,1999-05-01,ME3 BM3,0.6953
1999-04-01,1999-05-01,ME3 BM4,2.0915
1999-04-01,1999-05-01,ME3 BM5,2.6517
1999-04-01,1999-05-01,ME4 BM1,2.4519
1999-04-01,1999-05-01,ME4 BM2,-0.5995
1999-04-01,1999-05-01,ME4 BM3,1.6168
1999-04-01,1999-05-01,ME4 BM4,1.9439
1999-04-01,1999-05-01,ME4 BM5,1.7045
1999-04-01,1999-05-01,BIG LoBM,-3.2823
1999-04-01,1999-05-01,ME5 BM2,-1.5303
1999-04-01,1999-05-01,ME5 BM3,-2.1162
1999-04-01,1999-05-01,ME5 BM4,-0.7082
1999-04-01,1999-05-01,BIG HiBM,2.8338
1999-05-01,1999-06-01,SMALL LoBM,6.6715
1999-05-01,1999-06-01,ME1 BM2,7.9625
1999-05-01,1999-06-01,ME1 BM3,8.952
1999-05-01,1999-06-01,ME1 BM4,5.3379
1999-05-01,1999-06-01,SMALL HiBM,6.0453
1999-05-01,1999-06-01,ME2 BM1,8.1664
1999-05-01,1999-06-01,ME2 BM2,7.3692
1999-05-01,1999-06-01,ME2 BM3,6.8805
1999-05-01,1999-06-01,ME2 BM4,4.5634
1999-05-01,1999-06-01,ME2 BM5,6.8845
1999-05-01,1999-06-01,ME3 BM1,4.8144
1999-05-01,1999-06-01,ME3 BM2,5.8553
1999-05-01,1999-06-01,ME3 BM3,2.9305
1999-05-01,1999-06-01,ME3 BM4,1.3596
1999-05-01,1999-06-01,ME3 BM5,6.7572
1999-05-01,1999-06-01,ME4 BM1,7.302
1999-05-01,1999-06-01,ME4 BM2,7.8419
1999-05-01,1999-06-01,ME4 BM3,2.8294
1999-05-01,1999-06-01,ME4 BM4,3.8785
1999-05-01,1999-06-01,ME4 BM5,3.4497
1999-05-01,1999-06-01,BIG LoBM,7.0009
1999-05-01,1999-06-01,ME5 BM2,2.9543
1999-05-01,1999-06-01,ME5 BM3,2.7508
1999-05-01,1999-06-01,ME5 BM4,0.0619
1999-05-01,1999-06-01,BIG HiBM,-0.0298
1999-06-01,1999-07-01,SMALL LoBM,1.0507
1999-06-01,1999-07-01,ME1 BM2,2.3705
1999-06-01,1999-07-01,ME1 BM3,1.6269
1999-06-01,1999-07-01,ME1 BM4,1.2623
1999-06-01,1999-07-01,SMALL HiBM,1.607
1999-06-01,1999-07-01,ME2 BM1,-1.4758
1999-06-01,1999-07-01,ME2 BM2,-0.7413
1999-06-01,1999-07-01,ME2 BM3,-0.9573
1999-06-01,1999-07-01,ME2 BM4,-1.8155
1999-06-01,1999-07-01,ME2 BM5,-3.8119
1999-06-01,1999-07-01,ME3 BM1,-2.8492
1999-06-01,1999-07-01,ME3 BM2,-1.9328
1999-06-01,1999-07-01,ME3 BM3,-2.4252
1999-06-01,1999-07-01,ME3 BM4,-1.3291
1999-06-01,1999-07-01,ME3 BM5,-1.7922
1999-06-01,1999-07-01,ME4 BM1,-2.7957
1999-06-01,1999-07-01,ME4 BM2,-1.6829
1999-06-01,1999-07-01,ME4 BM3,-1.8132
1999-06-01,1999-07-01,ME4 BM4,-1.318
1999-06-01,1999-07-01,ME4 BM5,-0.8346
1999-06-01,1999-07-01,BIG LoBM,-2.9149
1999-06-01,1999-07-01,ME5 BM2,-4.2428
1999-06-01,1999-07-01,ME5 BM3,-5.1048
1999-06-01,1999-07-01,ME5 BM4,-2.3602
1999-06-01,1999-07-01,BIG HiBM,-8.5048
1999-07-01,1999-08-01,SMALL LoBM,-3.2226
1999-07-01,1999-08-01,ME1 BM2,-2.0401
1999-07-01,1999-08-01,ME1 BM3,-1.8473
1999-07-01,1999-08-01,ME1 BM4,-1.6801
1999-07-01,1999-08-01,SMALL HiBM,-3.5713
1999-07-01,1999-08-01,ME2 BM1,-2.6624
1999-07-01,1999-08-01,ME2 BM2,-4.0605
1999-07-01,1999-08-01,ME2 BM3,-4.8549
1999-07-01,1999-08-01,ME2 BM4,-2.8026
1999-07-01,1999-08-01,ME2 BM5,-4.2716
1999-07-01,1999-08-01,ME3 BM1,-1.9745
1999-07-01,1999-08-01,ME3 BM2,-5.7351
1999-07-01,1999-08-01,ME3 BM3,-3.76
1999-07-01,1999-08-01,ME3 BM4,-3.7408
1999-07-01,1999-08-01,ME3 BM5,-0.6892
1999-07-01,1999-08-01,ME4 BM1,-1.2839
1999-07-01,1999-08-01,ME4 BM2,-4.7798
1999-07-01,1999-08-01,ME4 BM3,-2.3753
1999-07-01,1999-08-01,ME4 BM4,-2.4255
1999-07-01,1999-08-01,ME4 BM5,-7.0817
1999-07-01,1999-08-01,BIG LoBM,0.6106
1999-07-01,1999-08-01,ME5 BM2,-2.4147
1999-07-01,1999-08-01,ME5 BM3,-3.1383
1999-07-01,1999-08-01,ME5 BM4,-4.303
1999-07-01,1999-08-01,BIG HiBM,-1.3872
1999-08-01,1999-09-01,SMALL LoBM,1.5148
1999-08-01,1999-09-01,ME1 BM2,-0.3306
1999-08-01,1999-09-01,ME1 BM3,-1.0068
1999-08-01,1999-09-01,ME1 BM4,-2.0449
1999-08-01,1999-09-01,SMALL HiBM,-3.9838
1999-08-01,1999-09-01,ME2 BM1,-0.5153
1999-08-01,1999-09-01,ME2 BM2,1.5546
1999-08-01,1999-09-01,ME2 BM3,-0.8158
1999-08-01,1999-09-01,ME2 BM4,-2.103
1999-08-01,1999-09-01,ME2 BM5,-1.6716
1999-08-01,1999-09-01,ME3 BM1,4.0326
1999-08-01,1999-09-01,ME3 BM2,1.0195
1999-08-01,1999-09-01,ME3 BM3,-2.3999
1999-08-01,1999-09-01,ME3 BM4,-3.2351
1999-08-01,1999-09-01,ME3 BM5,-1.4122
1999-08-01,1999-09-01,ME4 BM1,1.5252
1999-08-01,1999-09-01,ME4 BM2,-3.8664
1999-08-01,1999-09-01,ME4 BM3,-3.1081
1999-08-01,1999-09-01,ME4 BM4,-4.9345
1999-08-01,1999-09-01,ME4 BM5,-1.9893
1999-08-01,1999-09-01,BIG LoBM,-2.0485
1999-08-01,1999-09-01,ME5 BM2,-3.4914
1999-08-01,1999-09-01,ME5 BM3,-6.4751
1999-08-01,1999-09-01,ME5 BM4,-8.7351
1999-08-01,1999-09-01,BIG HiBM,-7.2226
1999-09-01,1999-10-01,SMALL LoBM,-0.4232
1999-09-01,1999-10-01,ME1 BM2,-0.5587
1999-09-01,1999-10-01,ME1 BM3,-0.7879
1999-09-01,1999-10-01,ME1 BM4,-0.9417
1999-09-01,1999-10-01,SMALL HiBM,-2.6362
1999-09-01,1999-10-01,ME2 BM1,2.6246
1999-09-01,1999-10-01,ME2 BM2,-0.783
1999-09-01,1999-10-01,ME2 BM3,-1.3653
1999-09-01,1999-10-01,ME2 BM4,-1.0162
1999-09-01,1999-10-01,ME2 BM5,-5.1693
1999-09-01,1999-10-01,ME3 BM1,2.1887
1999-09-01,1999-10-01,ME3 BM2,0.4127
1999-09-01,1999-10-01,ME3 BM3,-0.8013
1999-09-01,1999-10-01,ME3 BM4,-1.6899
1999-09-01,1999-10-01,ME3 BM5,0.411
1999-09-01,1999-10-01,ME4 BM1,7.6038
1999-09-01,1999-10-01,ME4 BM2,1.3461
1999-09-01,1999-10-01,ME4 BM3,2.0173
1999-09-01,1999-10-01,ME4 BM4,4.5005
1999-09-01,1999-10-01,ME4 BM5,4.3143
1999-09-01,1999-10-01,BIG LoBM,6.2344
1999-09-01,1999-10-01,ME5 BM2,10.3044
1999-09-01,1999-10-01,ME5 BM3,7.7932
1999-09-01,1999-10-01,ME5 BM4,4.8393
1999-09-01,1999-10-01,BIG HiBM,7.5978
1999-10-01,1999-11-01,SMALL LoBM,19.1233
1999-10-01,1999-11-01,ME1 BM2,12.7881
1999-10-01,1999-11-01,ME1 BM3,9.6911
1999-10-01,1999-11-01,ME1 BM4,7.6282
1999-10-01,1999-11-01,SMALL HiBM,6.6471
