Date,RealizationDate,Portfolio,RealizedNextReturn
1929-03-01,1929-04-01,ME3 BM1,1.7511
1929-03-01,1929-04-01,ME3 BM2,0.6827
1929-03-01,1929-04-01,ME3 BM3,3.7295
1929-03-01,1929-04-01,ME3 BM4,-0.2434
1929-03-01,1929-04-01,ME3 BM5,-0.2537
1929-03-01,1929-04-01,ME4 BM1,2.716
1929-03-01,1929-04-01,ME4 BM2,0.2677
1929-03-01,1929-04-01,ME4 BM3,-0.5
1929-03-01,1929-04-01,ME4 BM4,1.281
1929-03-01,1929-04-01,ME4 BM5,4.5725
1929-03-01,1929-04-01,BIG LoBM,2.2448
1929-03-01,1929-04-01,ME5 BM2,2.8698
1929-03-01,1929-04-01,ME5 BM3,0.8816
1929-03-01,1929-04-01,ME5 BM4,0.8058
1929-03-01,1929-04-01,BIG HiBM,2.858
1929-04-01,1929-05-01,SMALL LoBM,-21.8773
1929-04-01,1929-05-01,ME1 BM2,-6.4153
1929-04-01,1929-05-01,ME1 BM3,-17.6682
1929-04-01,1929-05-01,ME1 BM4,-15.6067
1929-04-01,1929-05-01,SMALL HiBM,-13.0789
1929-04-01,1929-05-01,ME2 BM1,-11.2806
1929-04-01,1929-05-01,ME2 BM2,-11.7705
1929-04-01,1929-05-01,ME2 BM3,-8.2902
1929-04-01,1929-05-01,ME2 BM4,-13.3546
1929-04-01,1929-05-01,ME2 BM5,-13.898
1929-04-01,1929-05-01,ME3 BM1,-6.6428
1929-04-01,1929-05-01,ME3 BM2,-10.5278
1929-04-01,1929-05-01,ME3 BM3,-8.5769
1929-04-01,1929-05-01,ME3 BM4,-9.3913
1929-04-01,1929-05-01,ME3 BM5,-9.2183
1929-04-01,1929-05-01,ME4 BM1,-7.1711
1929-04-01,1929-05-01,ME4 BM2,-10.5103
1929-04-01,1929-05-01,ME4 BM3,-3.2514
1929-04-01,1929-05-01,ME4 BM4,-4.7931
1929-04-01,1929-05-01,ME4 BM5,0.8989
1929-04-01,1929-05-01,BIG LoBM,-5.806
1929-04-01,1929-05-01,ME5 BM2,-5.9205
1929-04-01,1929-05-01,ME5 BM3,-3.095
1929-04-01,1929-05-01,ME5 BM4,-2.6706
1929-04-01,1929-05-01,BIG HiBM,-1.6714
1929-05-01,1929-06-01,SMALL LoBM,15.9956
1929-05-01,1929-06-01,ME1 BM2,4.0665
1929-05-01,1929-06-01,ME1 BM3,3.9194
1929-05-01,1929-06-01,ME1 BM4,7.3318
1929-05-01,1929-06-01,SMALL HiBM,6.9371
1929-05-01,1929-06-01,ME2 BM1,3.6731
1929-05-01,1929-06-01,ME2 BM2,7.3262
1929-05-01,1929-06-01,ME2 BM3,11.0917
1929-05-01,1929-06-01,ME2 BM4,4.2521
1929-05-01,1929-06-01,ME2 BM5,6.7069
1929-05-01,1929-06-01,ME3 BM1,7.2505
1929-05-01,1929-06-01,ME3 BM2,10.898
1929-05-01,1929-06-01,ME3 BM3,10.7548
1929-05-01,1929-06-01,ME3 BM4,7.954
1929-05-01,1929-06-01,ME3 BM5,8.5869
1929-05-01,1929-06-01,ME4 BM1,13.3921
1929-05-01,1929-06-01,ME4 BM2,10.7635
1929-05-01,1929-06-01,ME4 BM3,11.0748
1929-05-01,1929-06-01,ME4 BM4,9.1305
1929-05-01,1929-06-01,ME4 BM5,3.5946
1929-05-01,1929-06-01,BIG LoBM,11.9153
1929-05-01,1929-06-01,ME5 BM2,13.6849
1929-05-01,1929-06-01,ME5 BM3,7.9176
1929-05-01,1929-06-01,ME5 BM4,7.7939
1929-05-01,1929-06-01,BIG HiBM,4.7244
1929-06-01,1929-07-01,SMALL LoBM,1.1742
1929-06-01,1929-07-01,ME1 BM2,-5.2126
1929-06-01,1929-07-01,ME1 BM3,-1.8996
1929-06-01,1929-07-01,ME1 BM4,-8.9964
1929-06-01,1929-07-01,SMALL HiBM,2.3089
1929-06-01,1929-07-01,ME2 BM1,-2.316
1929-06-01,1929-07-01,ME2 BM2,2.4318
1929-06-01,1929-07-01,ME2 BM3,-2.0222
1929-06-01,1929-07-01,ME2 BM4,0.3757
1929-06-01,1929-07-01,ME2 BM5,6.2303
1929-06-01,1929-07-01,ME3 BM1,1.1478
1929-06-01,1929-07-01,ME3 BM2,3.7007
1929-06-01,1929-07-01,ME3 BM3,0.856
1929-06-01,1929-07-01,ME3 BM4,0.3848
1929-06-01,1929-07-01,ME3 BM5,10.7093
1929-06-01,1929-07-01,ME4 BM1,2.4293
1929-06-01,1929-07-01,ME4 BM2,2.7454
1929-06-01,1929-07-01,ME4 BM3,1.972
1929-06-01,1929-07-01,ME4 BM4,2.4411
1929-06-01,1929-07-01,ME4 BM5,4.4398
1929-06-01,1929-07-01,BIG LoBM,3.0181
1929-06-01,1929-07-01,ME5 BM2,6.5556
1929-06-01,1929-07-01,ME5 BM3,5.997
1929-06-01,1929-07-01,ME5 BM4,8.4836
1929-06-01,1929-07-01,BIG HiBM,5.1454
1929-07-01,1929-08-01,SMALL LoBM,-4.1263
1929-07-01,1929-08-01,ME1 BM2,-4.7118
1929-07-01,1929-08-01,ME1 BM3,-8.9336
1929-07-01,1929-08-01,ME1 BM4,4.7021
1929-07-01,1929-08-01,SMALL HiBM,-4.8612
1929-07-01,1929-08-01,ME2 BM1,-1.2892
1929-07-01,1929-08-01,ME2 BM2,-0.4058
1929-07-01,1929-08-01,ME2 BM3,0.7785
1929-07-01,1929-08-01,ME2 BM4,0.8424
1929-07-01,1929-08-01,ME2 BM5,-0.5221
1929-07-01,1929-08-01,ME3 BM1,1.0571
1929-07-01,1929-08-01,ME3 BM2,0.6645
1929-07-01,1929-08-01,ME3 BM3,5.6009
1929-07-01,1929-08-01,ME3 BM4,1.7702
1929-07-01,1929-08-01,ME3 BM5,-0.2876
1929-07-01,1929-08-01,ME4 BM1,4.9927
1929-07-01,1929-08-01,ME4 BM2,-0.1129
1929-07-01,1929-08-01,ME4 BM3,4.2345
1929-07-01,1929-08-01,ME4 BM4,5.379
1929-07-01,1929-08-01,ME4 BM5,7.7956
1929-07-01,1929-08-01,BIG LoBM,6.6194
1929-07-01,1929-08-01,ME5 BM2,12.9693
1929-07-01,1929-08-01,ME5 BM3,13.2823
1929-07-01,1929-08-01,ME5 BM4,13.4379
1929-07-01,1929-08-01,BIG HiBM,6.8384
1929-08-01,1929-09-01,SMALL LoBM,-10.3134
1929-08-01,1929-09-01,ME1 BM2,-1.9792
1929-08-01,1929-09-01,ME1 BM3,-9.7645
1929-08-01,1929-09-01,ME1 BM4,-5.9053
1929-08-01,1929-09-01,SMALL HiBM,-9.7142
1929-08-01,1929-09-01,ME2 BM1,-7.5759
1929-08-01,1929-09-01,ME2 BM2,-2.0322
1929-08-01,1929-09-01,ME2 BM3,-4.7108
1929-08-01,1929-09-01,ME2 BM4,-5.7179
1929-08-01,1929-09-01,ME2 BM5,-2.0971
1929-08-01,1929-09-01,ME3 BM1,-8.8968
1929-08-01,1929-09-01,ME3 BM2,0.0146
1929-08-01,1929-09-01,ME3 BM3,-1.4831
1929-08-01,1929-09-01,ME3 BM4,-4.0721
1929-08-01,1929-09-01,ME3 BM5,-0.6225
1929-08-01,1929-09-01,ME4 BM1,0.8272
1929-08-01,1929-09-01,ME4 BM2,1.2245
1929-08-01,1929-09-01,ME4 BM3,-4.6494
1929-08-01,1929-09-01,ME4 BM4,-4.1105
1929-08-01,1929-09-01,ME4 BM5,-7.2368
1929-08-01,1929-09-01,BIG LoBM,-5.9327
1929-08-01,1929-09-01,ME5 BM2,-3.7501
1929-08-01,1929-09-01,ME5 BM3,-4.0235
1929-08-01,1929-09-01,ME5 BM4,-7.2099
1929-08-01,1929-09-01,BIG HiBM,-6.872
1929-09-01,1929-10-01,SMALL LoBM,-26.3744
1929-09-01,1929-10-01,ME1 BM2,-23.68
1929-09-01,1929-10-01,ME1 BM3,-17.9997
1929-09-01,1929-10-01,ME1 BM4,-23.7403
1929-09-01,1929-10-01,SMALL HiBM,-19.6194
1929-09-01,1929-10-01,ME2 BM1,-19.7024
1929-09-01,1929-10-01,ME2 BM2,-19.1757
1929-09-01,1929-10-01,ME2 BM3,-23.8761
1929-09-01,1929-10-01,ME2 BM4,-17.3908
1929-09-01,1929-10-01,ME2 BM5,-19.2431
1929-09-01,1929-10-01,ME3 BM1,-27.0998
1929-09-01,1929-10-01,ME3 BM2,-21.3748
1929-09-01,1929-10-01,ME3 BM3,-12.5223
1929-09-01,1929-10-01,ME3 BM4,-16.4014
1929-09-01,1929-10-01,ME3 BM5,-20.7672
1929-09-01,1929-10-01,ME4 BM1,-31.4037
1929-09-01,1929-10-01,ME4 BM2,-23.7457
1929-09-01,1929-10-01,ME4 BM3,-16.4925
1929-09-01,1929-10-01,ME4 BM4,-13.4418
1929-09-01,1929-10-01,ME4 BM5,-17.0657
1929-09-01,1929-10-01,BIG LoBM,-23.9581
1929-09-01,1929-10-01,ME5 BM2,-21.3645
1929-09-01,1929-10-01,ME5 BM3,-13.1764
1929-09-01,1929-10-01,ME5 BM4,-10.6115
1929-09-01,1929-10-01,BIG HiBM,-7.4875
1929-10-01,1929-11-01,SMALL LoBM,-1.3563
1929-10-01,1929-11-01,ME1 BM2,-18.3961
1929-10-01,1929-11-01,ME1 BM3,-4.8763
1929-10-01,1929-11-01,ME1 BM4,-15.8613
1929-10-01,1929-11-01,SMALL HiBM,-11.9402
1929-10-01,1929-11-01,ME2 BM1,-19.3908
1929-10-01,1929-11-01,ME2 BM2,-14.8813
1929-10-01,1929-11-01,ME2 BM3,-8.4293
1929-10-01,1929-11-01,ME2 BM4,-8.5944
1929-10-01,1929-11-01,ME2 BM5,-13.2392
1929-10-01,1929-11-01,ME3 BM1,-13.7151
1929-10-01,1929-11-01,ME3 BM2,-12.9251
1929-10-01,1929-11-01,ME3 BM3,-7.7971
1929-10-01,1929-11-01,ME3 BM4,-7.4828
1929-10-01,1929-11-01,ME3 BM5,-10.3006
1929-10-01,1929-11-01,ME4 BM1,-14.7241
1929-10-01,1929-11-01,ME4 BM2,-13.368
1929-10-01,1929-11-01,ME4 BM3,-7.8161
1929-10-01,1929-11-01,ME4 BM4,-8.7895
1929-10-01,1929-11-01,ME4 BM5,-11.3983
1929-10-01,1929-11-01,BIG LoBM,-13.208
1929-10-01,1929-11-01,ME5 BM2,-15.8354
1929-10-01,1929-11-01,ME5 BM3,-10.0901
1929-10-01,1929-11-01,ME5 BM4,-9.6503
1929-10-01,1929-11-01,BIG HiBM,-6.3362
1929-11-01,1929-12-01,SMALL LoBM,-0.4171
1929-11-01,1929-12-01,ME1 BM2,-15.6076
1929-11-01,1929-12-01,ME1 BM3,-10.7757
1929-11-01,1929-12-01,ME1 BM4,-8.0244
1929-11-01,1929-12-01,SMALL HiBM,-3.4177
1929-11-01,1929-12-01,ME2 BM1,-4.8965
1929-11-01,1929-12-01,ME2 BM2,-6.1557
1929-11-01,1929-12-01,ME2 BM3,-7.7981
1929-11-01,1929-12-01,ME2 BM4,0.5152
1929-11-01,1929-12-01,ME2 BM5,-2.2675
1929-11-01,1929-12-01,ME3 BM1,-0.903
1929-11-01,1929-12-01,ME3 BM2,-0.9143
1929-11-01,1929-12-01,ME3 BM3,1.9948
1929-11-01,1929-12-01,ME3 BM4,-1.9636
1929-11-01,1929-12-01,ME3 BM5,5.3172
1929-11-01,1929-12-01,ME4 BM1,3.1175
1929-11-01,1929-12-01,ME4 BM2,-6.0359
1929-11-01,1929-12-01,ME4 BM3,-2.5306
1929-11-01,1929-12-01,ME4 BM4,0.5812
1929-11-01,1929-12-01,ME4 BM5,10.9565
1929-11-01,1929-12-01,BIG LoBM,3.7245
1929-11-01,1929-12-01,ME5 BM2,3.5576
1929-11-01,1929-12-01,ME5 BM3,0.455
1929-11-01,1929-12-01,ME5 BM4,0.6356
1929-11-01,1929-12-01,BIG HiBM,0.8745
1929-12-01,1930-01-01,SMALL LoBM,-2.6766
1929-12-01,1930-01-01,ME1 BM2,9.0039
1929-12-01,1930-01-01,ME1 BM3,21.8183
1929-12-01,1930-01-01,ME1 BM4,11.8021
1929-12-01,1930-01-01,SMALL HiBM,11.0292
1929-12-01,1930-01-01,ME2 BM1,7.8737
1929-12-01,1930-01-01,ME2 BM2,12.1248
1929-12-01,1930-01-01,ME2 BM3,9.5003
1929-12-01,1930-01-01,ME2 BM4,4.6442
1929-12-01,1930-01-01,ME2 BM5,14.539
1929-12-01,1930-01-01,ME3 BM1,8.7999
1929-12-01,1930-01-01,ME3 BM2,11.2873
1929-12-01,1930-01-01,ME3 BM3,4.0865
1929-12-01,1930-01-01,ME3 BM4,6.355
1929-12-01,1930-01-01,ME3 BM5,4.1286
1929-12-01,1930-01-01,ME4 BM1,7.4775
1929-12-01,1930-01-01,ME4 BM2,8.4258
1929-12-01,1930-01-01,ME4 BM3,5.6023
1929-12-01,1930-01-01,ME4 BM4,3.4816
1929-12-01,1930-01-01,ME4 BM5,3.9517
1929-12-01,1930-01-01,BIG LoBM,6.9397
1929-12-01,1930-01-01,ME5 BM2,7.6149
1929-12-01,1930-01-01,ME5 BM3,0.6754
1929-12-01,1930-01-01,ME5 BM4,4.9956
1929-12-01,1930-01-01,BIG HiBM,-0.4104
1930-01-01,1930-02-01,SMALL LoBM,16.9723
1930-01-01,1930-02-01,ME1 BM2,14.4118
1930-01-01,1930-02-01,ME1 BM3,-1.8758
1930-01-01,1930-02-01,ME1 BM4,-1.4177
1930-01-01,1930-02-01,SMALL HiBM,2.7575
1930-01-01,1930-02-01,ME2 BM1,-1.9117
1930-01-01,1930-02-01,ME2 BM2,2.3225
1930-01-01,1930-02-01,ME2 BM3,4.1616
1930-01-01,1930-02-01,ME2 BM4,1.6175
1930-01-01,1930-02-01,ME2 BM5,5.6337
1930-01-01,1930-02-01,ME3 BM1,1.6699
1930-01-01,1930-02-01,ME3 BM2,3.3231
1930-01-01,1930-02-01,ME3 BM3,2.8829
1930-01-01,1930-02-01,ME3 BM4,2.6608
1930-01-01,1930-02-01,ME3 BM5,2.8421
1930-01-01,1930-02-01,ME4 BM1,0.4977
1930-01-01,1930-02-01,ME4 BM2,7.8405
1930-01-01,1930-02-01,ME4 BM3,-1.2984
1930-01-01,1930-02-01,ME4 BM4,0.2764
1930-01-01,1930-02-01,ME4 BM5,0.9862
1930-01-01,1930-02-01,BIG LoBM,3.1845
1930-01-01,1930-02-01,ME5 BM2,4.561
1930-01-01,1930-02-01,ME5 BM3,1.1643
1930-01-01,1930-02-01,ME5 BM4,1.4893
1930-01-01,1930-02-01,BIG HiBM,4.9741
1930-02-01,1930-03-01,SMALL LoBM,22.8187
1930-02-01,1930-03-01,ME1 BM2,-0.721
1930-02-01,1930-03-01,ME1 BM3,8.9828
1930-02-01,1930-03-01,ME1 BM4,16.6854
1930-02-01,1930-03-01,SMALL HiBM,12.0505
1930-02-01,1930-03-01,ME2 BM1,6.2626
1930-02-01,1930-03-01,ME2 BM2,4.6931
1930-02-01,1930-03-01,ME2 BM3,14.0652
1930-02-01,1930-03-01,ME2 BM4,8.248
1930-02-01,1930-03-01,ME2 BM5,5.3697
1930-02-01,1930-03-01,ME3 BM1,9.8448
1930-02-01,1930-03-01,ME3 BM2,8.9231
1930-02-01,1930-03-01,ME3 BM3,6.3234
1930-02-01,1930-03-01,ME3 BM4,9.6129
1930-02-01,1930-03-01,ME3 BM5,14.162
1930-02-01,1930-03-01,ME4 BM1,6.6888
1930-02-01,1930-03-01,ME4 BM2,5.4523
1930-02-01,1930-03-01,ME4 BM3,7.1469
1930-02-01,1930-03-01,ME4 BM4,12.1871
1930-02-01,1930-03-01,ME4 BM5,10.9418
1930-02-01,1930-03-01,BIG LoBM,6.6643
1930-02-01,1930-03-01,ME5 BM2,6.1562
1930-02-01,1930-03-01,ME5 BM3,11.5196
1930-02-01,1930-03-01,ME5 BM4,4.4962
1930-02-01,1930-03-01,BIG HiBM,2.1452
1930-03-01,1930-04-01,SMALL LoBM,-6.973
1930-03-01,1930-04-01,ME1 BM2,-5.8901
1930-03-01,1930-04-01,ME1 BM3,-5.1454
1930-03-01,1930-04-01,ME1 BM4,-7.7391
1930-03-01,1930-04-01,SMALL HiBM,-5.4134
1930-03-01,1930-04-01,ME2 BM1,-8.8215
1930-03-01,1930-04-01,ME2 BM2,-4.8629
1930-03-01,1930-04-01,ME2 BM3,-3.1384
1930-03-01,1930-04-01,ME2 BM4,-3.7915
1930-03-01,1930-04-01,ME2 BM5,-5.1834
1930-03-01,1930-04-01,ME3 BM1,-3.0844
1930-03-01,1930-04-01,ME3 BM2,-4.6108
1930-03-01,1930-04-01,ME3 BM3,-5.0217
1930-03-01,1930-04-01,ME3 BM4,-3.2204
1930-03-01,1930-04-01,ME3 BM5,-2.4801
1930-03-01,1930-04-01,ME4 BM1,-2.7373
1930-03-01,1930-04-01,ME4 BM2,-5.0588
1930-03-01,1930-04-01,ME4 BM3,-5.2782
1930-03-01,1930-04-01,ME4 BM4,-5.1292
1930-03-01,1930-04-01,ME4 BM5,-4.4592
1930-03-01,1930-04-01,BIG LoBM,-0.8153
1930-03-01,1930-04-01,ME5 BM2,-3.3383
1930-03-01,1930-04-01,ME5 BM3,0.023
1930-03-01,1930-04-01,ME5 BM4,-6.192
1930-03-01,1930-04-01,BIG HiBM,-7.3589
1930-04-01,1930-05-01,SMALL LoBM,-2.4085
1930-04-01,1930-05-01,ME1 BM2,-13.1099
1930-04-01,1930-05-01,ME1 BM3,1.7043
1930-04-01,1930-05-01,ME1 BM4,-5.1405
1930-04-01,1930-05-01,SMALL HiBM,-6.1347
1930-04-01,1930-05-01,ME2 BM1,-5.8346
1930-04-01,1930-05-01,ME2 BM2,-1.496
1930-04-01,1930-05-01,ME2 BM3,-5.2688
1930-04-01,1930-05-01,ME2 BM4,-4.3118
1930-04-01,1930-05-01,ME2 BM5,-2.7295
1930-04-01,1930-05-01,ME3 BM1,-3.2164
1930-04-01,1930-05-01,ME3 BM2,-0.8849
1930-04-01,1930-05-01,ME3 BM3,-4.146
1930-04-01,1930-05-01,ME3 BM4,-3.056
1930-04-01,1930-05-01,ME3 BM5,0.3854
1930-04-01,1930-05-01,ME4 BM1,-3.4829
1930-04-01,1930-05-01,ME4 BM2,-4.0539
1930-04-01,1930-05-01,ME4 BM3,-3.4874
1930-04-01,1930-05-01,ME4 BM4,-0.13
1930-04-01,1930-05-01,ME4 BM5,-4.8213
1930-04-01,1930-05-01,BIG LoBM,0.8782
1930-04-01,1930-05-01,ME5 BM2,0.0729
1930-04-01,1930-05-01,ME5 BM3,-2.0379
1930-04-01,1930-05-01,ME5 BM4,-1.512
1930-04-01,1930-05-01,BIG HiBM,-0.8007
1930-05-01,1930-06-01,SMALL LoBM,-13.4475
1930-05-01,1930-06-01,ME1 BM2,-20.1571
1930-05-01,1930-06-01,ME1 BM3,-18.4028
1930-05-01,1930-06-01,ME1 BM4,-15.2508
1930-05-01,1930-06-01,SMALL HiBM,-21.1727
1930-05-01,1930-06-01,ME2 BM1,-23.7983
1930-05-01,1930-06-01,ME2 BM2,-18.4338
1930-05-01,1930-06-01,ME2 BM3,-17.4111
1930-05-01,1930-06-01,ME2 BM4,-17.4979
1930-05-01,1930-06-01,ME2 BM5,-18.7951
1930-05-01,1930-06-01,ME3 BM1,-12.9371
1930-05-01,1930-06-01,ME3 BM2,-18.657
1930-05-01,1930-06-01,ME3 BM3,-13.0578
1930-05-01,1930-06-01,ME3 BM4,-13.5781
1930-05-01,1930-06-01,ME3 BM5,-18.1799
1930-05-01,1930-06-01,ME4 BM1,-21.9012
1930-05-01,1930-06-01,ME4 BM2,-18.0824
1930-05-01,1930-06-01,ME4 BM3,-15.8508
1930-05-01,1930-06-01,ME4 BM4,-14.2266
1930-05-01,1930-06-01,ME4 BM5,-18.5651
1930-05-01,1930-06-01,BIG LoBM,-17.4913
1930-05-01,1930-06-01,ME5 BM2,-16.8085
1930-05-01,1930-06-01,ME5 BM3,-13.4094
1930-05-01,1930-06-01,ME5 BM4,-9.5513
1930-05-01,1930-06-01,BIG HiBM,-9.7101
1930-06-01,1930-07-01,SMALL LoBM,2.6405
1930-06-01,1930-07-01,ME1 BM2,3.9919
1930-06-01,1930-07-01,ME1 BM3,12.9011
1930-06-01,1930-07-01,ME1 BM4,3.2517
1930-06-01,1930-07-01,SMALL HiBM,1.2265
1930-06-01,1930-07-01,ME2 BM1,7.842
1930-06-01,1930-07-01,ME2 BM2,6.3358
1930-06-01,1930-07-01,ME2 BM3,4.9776
1930-06-01,1930-07-01,ME2 BM4,2.8807
1930-06-01,1930-07-01,ME2 BM5,0.8179
1930-06-01,1930-07-01,ME3 BM1,6.2681
1930-06-01,1930-07-01,ME3 BM2,5.7383
1930-06-01,1930-07-01,ME3 BM3,3.1383
1930-06-01,1930-07-01,ME3 BM4,4.8158
1930-06-01,1930-07-01,ME3 BM5,2.86
1930-06-01,1930-07-01,ME4 BM1,5.7349
1930-06-01,1930-07-01,ME4 BM2,4.5566
1930-06-01,1930-07-01,ME4 BM3,4.0677
1930-06-01,1930-07-01,ME4 BM4,2.302
1930-06-01,1930-07-01,ME4 BM5,-0.4418
1930-06-01,1930-07-01,BIG LoBM,5.1599
1930-06-01,1930-07-01,ME5 BM2,3.8734
1930-06-01,1930-07-01,ME5 BM3,3.4092
1930-06-01,1930-07-01,ME5 BM4,2.3781
1930-06-01,1930-07-01,BIG HiBM,10.4629
1930-07-01,1930-08-01,SMALL LoBM,-9.329
1930-07-01,1930-08-01,ME1 BM2,-8.5398
1930-07-01,1930-08-01,ME1 BM3,-3.2926
1930-07-01,1930-08-01,ME1 BM4,-6.3293
1930-07-01,1930-08-01,SMALL HiBM,-2.8689
1930-07-01,1930-08-01,ME2 BM1,-3.8141
1930-07-01,1930-08-01,ME2 BM2,0.3944
1930-07-01,1930-08-01,ME2 BM3,-0.8875
1930-07-01,1930-08-01,ME2 BM4,-2.6634
1930-07-01,1930-08-01,ME2 BM5,-0.9432
1930-07-01,1930-08-01,ME3 BM1,-2.6558
1930-07-01,1930-08-01,ME3 BM2,-1.308
1930-07-01,1930-08-01,ME3 BM3,-1.8148
1930-07-01,1930-08-01,ME3 BM4,-1.2087
1930-07-01,1930-08-01,ME3 BM5,-1.0955
1930-07-01,1930-08-01,ME4 BM1,1.4153
1930-07-01,1930-08-01,ME4 BM2,-0.5799
1930-07-01,1930-08-01,ME4 BM3,-1.4965
1930-07-01,1930-08-01,ME4 BM4,-2.5729
1930-07-01,1930-08-01,ME4 BM5,4.9078
1930-07-01,1930-08-01,BIG LoBM,1.3808
1930-07-01,1930-08-01,ME5 BM2,-0.4436
1930-07-01,1930-08-01,ME5 BM3,0.4443
1930-07-01,1930-08-01,ME5 BM4,-1.5446
1930-07-01,1930-08-01,BIG HiBM,-24.0437
1930-08-01,1930-09-01,SMALL LoBM,-30.8037
1930-08-01,1930-09-01,ME1 BM2,-33.7274
1930-08-01,1930-09-01,ME1 BM3,-29.979
1930-08-01,1930-09-01,ME1 BM4,-19.3383
1930-08-01,1930-09-01,SMALL HiBM,-20.0107
1930-08-01,1930-09-01,ME2 BM1,-14.5237
1930-08-01,1930-09-01,ME2 BM2,-14.4284
1930-08-01,1930-09-01,ME2 BM3,-14.4732
1930-08-01,1930-09-01,ME2 BM4,-15.7131
1930-08-01,1930-09-01,ME2 BM5,-20.5654
1930-08-01,1930-09-01,ME3 BM1,-12.8024
1930-08-01,1930-09-01,ME3 BM2,-14.6977
1930-08-01,1930-09-01,ME3 BM3,-12.0935
1930-08-01,1930-09-01,ME3 BM4,-15.5805
1930-08-01,1930-09-01,ME3 BM5,-21.7125
1930-08-01,1930-09-01,ME4 BM1,-12.976
1930-08-01,1930-09-01,ME4 BM2,-14.561
1930-08-01,1930-09-01,ME4 BM3,-13.1447
1930-08-01,1930-09-01,ME4 BM4,-12.4767
1930-08-01,1930-09-01,ME4 BM5,-22.1914
1930-08-01,1930-09-01,BIG LoBM,-13.0242
1930-08-01,1930-09-01,ME5 BM2,-11.7232
1930-08-01,1930-09-01,ME5 BM3,-9.4101
1930-08-01,1930-09-01,ME5 BM4,-14.7101
1930-08-01,1930-09-01,BIG HiBM,-28.0576
1930-09-01,1930-10-01,SMALL LoBM,-31.8635
1930-09-01,1930-10-01,ME1 BM2,-9.4101
1930-09-01,1930-10-01,ME1 BM3,-6.8098
1930-09-01,1930-10-01,ME1 BM4,-14.7578
1930-09-01,1930-10-01,SMALL HiBM,-9.2796
1930-09-01,1930-10-01,ME2 BM1,-7.5198
1930-09-01,1930-10-01,ME2 BM2,-11.4959
1930-09-01,1930-10-01,ME2 BM3,-10.421
1930-09-01,1930-10-01,ME2 BM4,-9.8536
1930-09-01,1930-10-01,ME2 BM5,-7.348
1930-09-01,1930-10-01,ME3 BM1,-13.846
1930-09-01,1930-10-01,ME3 BM2,-8.92
1930-09-01,1930-10-01,ME3 BM3,-5.9438
1930-09-01,1930-10-01,ME3 BM4,-11.449
1930-09-01,1930-10-01,ME3 BM5,-18.7547
1930-09-01,1930-10-01,ME4 BM1,-11.5222
1930-09-01,1930-10-01,ME4 BM2,-9.3061
1930-09-01,1930-10-01,ME4 BM3,-8.2121
1930-09-01,1930-10-01,ME4 BM4,-11.074
1930-09-01,1930-10-01,ME4 BM5,-12.5795
1930-09-01,1930-10-01,BIG LoBM,-9.8632
1930-09-01,1930-10-01,ME5 BM2,-6.9303
1930-09-01,1930-10-01,ME5 BM3,-6.8776
1930-09-01,1930-10-01,ME5 BM4,-8.8018
1930-09-01,1930-10-01,BIG HiBM,-20.0
1930-10-01,1930-11-01,SMALL LoBM,19.7776
1930-10-01,1930-11-01,ME1 BM2,-15.4883
1930-10-01,1930-11-01,ME1 BM3,-4.4972
1930-10-01,1930-11-01,ME1 BM4,-2.3015
1930-10-01,1930-11-01,SMALL HiBM,-3.4217
1930-10-01,1930-11-01,ME2 BM1,-5.4429
1930-10-01,1930-11-01,ME2 BM2,2.3189
1930-10-01,1930-11-01,ME2 BM3,-3.901
1930-10-01,1930-11-01,ME2 BM4,-2.3523
1930-10-01,1930-11-01,ME2 BM5,-4.3808
1930-10-01,1930-11-01,ME3 BM1,-0.9739
1930-10-01,1930-11-01,ME3 BM2,-0.4973
1930-10-01,1930-11-01,ME3 BM3,-2.4571
1930-10-01,1930-11-01,ME3 BM4,2.0966
1930-10-01,1930-11-01,ME3 BM5,-5.4577
1930-10-01,1930-11-01,ME4 BM1,-0.7649
1930-10-01,1930-11-01,ME4 BM2,0.5741
1930-10-01,1930-11-01,ME4 BM3,-2.2147
1930-10-01,1930-11-01,ME4 BM4,-5.3994
1930-10-01,1930-11-01,ME4 BM5,2.0773
1930-10-01,1930-11-01,BIG LoBM,-2.3974
1930-10-01,1930-11-01,ME5 BM2,-1.4632
1930-10-01,1930-11-01,ME5 BM3,-4.9576
1930-10-01,1930-11-01,ME5 BM4,-7.3197
1930-10-01,1930-11-01,BIG HiBM,-12.5
1930-11-01,1930-12-01,SMALL LoBM,-18.3651
1930-11-01,1930-12-01,ME1 BM2,-25.1568
1930-11-01,1930-12-01,ME1 BM3,-24.3865
1930-11-01,1930-12-01,ME1 BM4,-13.5696
1930-11-01,1930-12-01,SMALL HiBM,-17.3075
1930-11-01,1930-12-01,ME2 BM1,-14.1276
1930-11-01,1930-12-01,ME2 BM2,-11.728
1930-11-01,1930-12-01,ME2 BM3,-12.8476
1930-11-01,1930-12-01,ME2 BM4,-16.8044
1930-11-01,1930-12-01,ME2 BM5,-18.6094
1930-11-01,1930-12-01,ME3 BM1,-5.4561
1930-11-01,1930-12-01,ME3 BM2,-9.0864
1930-11-01,1930-12-01,ME3 BM3,-7.653
1930-11-01,1930-12-01,ME3 BM4,-11.6194
1930-11-01,1930-12-01,ME3 BM5,-19.11
1930-11-01,1930-12-01,ME4 BM1,-7.9492
